"","period","orgunit","variable_name","value"
"529","2014Q4","Ouémé-Plateau","hiv_cpt",20
"530","2014Q3","Ouémé-Plateau","hiv_cpt",22
"531","2014Q2","Ouémé-Plateau","hiv_cpt",18
"532","2014Q1","Ouémé-Plateau","hiv_cpt",20
"533","2013Q4","Ouémé-Plateau","hiv_cpt",19
"534","2012Q1","Ouémé-Plateau","hiv_cpt",21
"535","2011Q1","Ouémé-Plateau","hiv_cpt",28
"536","2013Q1","Ouémé-Plateau","hiv_cpt",24
"537","2013Q2","Ouémé-Plateau","hiv_cpt",22
"538","2013Q3","Ouémé-Plateau","hiv_cpt",19
"539","2012Q4","Ouémé-Plateau","hiv_cpt",18
"540","2012Q3","Ouémé-Plateau","hiv_cpt",23
"541","2012Q2","Ouémé-Plateau","hiv_cpt",23
"542","2011Q3","Ouémé-Plateau","hiv_cpt",22
"543","2011Q2","Ouémé-Plateau","hiv_cpt",30
"544","2011Q4","Ouémé-Plateau","hiv_cpt",25
"545","2015Q4","Ouémé-Plateau","hiv_art",20
"546","2015Q3","Ouémé-Plateau","hiv_art",23
"547","2015Q2","Ouémé-Plateau","hiv_art",18
"548","2015Q1","Ouémé-Plateau","hiv_art",15
"549","2014Q4","Ouémé-Plateau","hiv_art",17
"550","2014Q3","Ouémé-Plateau","hiv_art",19
"551","2014Q2","Ouémé-Plateau","hiv_art",15
"552","2014Q1","Ouémé-Plateau","hiv_art",19
"553","2013Q4","Ouémé-Plateau","hiv_art",19
"554","2012Q1","Ouémé-Plateau","hiv_art",12
"555","2011Q1","Ouémé-Plateau","hiv_art",19
"556","2013Q1","Ouémé-Plateau","hiv_art",15
"557","2013Q2","Ouémé-Plateau","hiv_art",20
"558","2013Q3","Ouémé-Plateau","hiv_art",15
"559","2012Q4","Ouémé-Plateau","hiv_art",17
"560","2012Q3","Ouémé-Plateau","hiv_art",16
"561","2012Q2","Ouémé-Plateau","hiv_art",18
"562","2011Q3","Ouémé-Plateau","hiv_art",13
"563","2011Q2","Ouémé-Plateau","hiv_art",18
"564","2011Q4","Ouémé-Plateau","hiv_art",19
"565","2014","Ouémé-Plateau","mdr_fail",0
"566","2014","Ouémé-Plateau","mdr_neval",0
"567","2014","Ouémé-Plateau","mdr_died",0
"568","2014","Ouémé-Plateau","mdr_lost",0
"569","2014","Ouémé-Plateau","mdr_cmplt",0
"570","2014","Ouémé-Plateau","mdr_cur",3
"571","2013","Ouémé-Plateau","mdr_fail",0
"572","2013","Ouémé-Plateau","mdr_neval",0
"573","2013","Ouémé-Plateau","mdr_died",0
"574","2013","Ouémé-Plateau","mdr_lost",0
"575","2013","Ouémé-Plateau","mdr_cmplt",0
"576","2013","Ouémé-Plateau","mdr_cur",0
"577","2012","Ouémé-Plateau","mdr_fail",0
"578","2012","Ouémé-Plateau","mdr_neval",0
"579","2012","Ouémé-Plateau","mdr_died",1
"580","2012","Ouémé-Plateau","mdr_lost",0
"581","2012","Ouémé-Plateau","mdr_cmplt",0
"582","2012","Ouémé-Plateau","mdr_cur",2
"583","2011","Ouémé-Plateau","mdr_fail",0
"584","2011","Ouémé-Plateau","mdr_neval",0
"585","2011","Ouémé-Plateau","mdr_died",0
"586","2011","Ouémé-Plateau","mdr_lost",0
"587","2011","Ouémé-Plateau","mdr_cmplt",0
"588","2011","Ouémé-Plateau","mdr_cur",1
"589","2014","Ouémé-Plateau","mdr_coh",3
"590","2013","Ouémé-Plateau","mdr_coh",0
"591","2012","Ouémé-Plateau","mdr_coh",3
"592","2011","Ouémé-Plateau","mdr_coh",1
"593","2015Q4","Ouémé-Plateau","ret_nrel_labconf",2
"594","2015Q3","Ouémé-Plateau","ret_nrel_labconf",4
"595","2015Q2","Ouémé-Plateau","ret_nrel_labconf",1
"596","2015Q1","Ouémé-Plateau","ret_nrel_labconf",8
"597","2015Q4","Ouémé-Plateau","oth_labconf",0
"598","2015Q3","Ouémé-Plateau","oth_labconf",0
"599","2015Q2","Ouémé-Plateau","oth_labconf",0
"600","2015Q1","Ouémé-Plateau","oth_labconf",0
"601","2015Q4","Ouémé-Plateau","presumptive_test",789
"602","2015Q3","Ouémé-Plateau","presumptive_test",839
"603","2015Q2","Ouémé-Plateau","presumptive_test",839
"604","2015Q1","Ouémé-Plateau","presumptive_test",818
"605","2015Q4","Ouémé-Plateau","presumptive_testpos",159
"606","2015Q3","Ouémé-Plateau","presumptive_testpos",182
"607","2015Q2","Ouémé-Plateau","presumptive_testpos",194
"608","2015Q1","Ouémé-Plateau","presumptive_testpos",187
"609","2015","Ouémé-Plateau","e_pop_num",1733787
"610","2014","Ouémé-Plateau","e_pop_num",1678795
"611","2013","Ouémé-Plateau","e_pop_num",1625603
"612","2012","Ouémé-Plateau","e_pop_num",1574005
"613","2011","Ouémé-Plateau","e_pop_num",1523994
"614","2015Q4","Ouémé-Plateau","newrel_04m",1
"615","2015Q4","Ouémé-Plateau","newrel_04f",1
"616","2015Q4","Ouémé-Plateau","newrel_514m",0
"617","2015Q4","Ouémé-Plateau","newrel_514f",1
"618","2015Q4","Ouémé-Plateau","newrel_1524m",13
"619","2015Q4","Ouémé-Plateau","newrel_1524f",22
"620","2015Q4","Ouémé-Plateau","newrel_2534m",33
"621","2015Q4","Ouémé-Plateau","newrel_2534f",22
"622","2015Q4","Ouémé-Plateau","newrel_3544m",18
"623","2015Q4","Ouémé-Plateau","newrel_3544f",14
"624","2015Q4","Ouémé-Plateau","newrel_4554m",21
"625","2015Q4","Ouémé-Plateau","newrel_4554f",5
"626","2015Q4","Ouémé-Plateau","newrel_5564m",15
"627","2015Q4","Ouémé-Plateau","newrel_5564f",4
"628","2015Q4","Ouémé-Plateau","newrel_65m",7
"629","2015Q4","Ouémé-Plateau","newrel_65f",2
"630","2015Q3","Ouémé-Plateau","newrel_04m",1
"631","2015Q3","Ouémé-Plateau","newrel_04f",0
"632","2015Q3","Ouémé-Plateau","newrel_514m",2
"633","2015Q3","Ouémé-Plateau","newrel_514f",3
"634","2015Q3","Ouémé-Plateau","newrel_1524m",21
"635","2015Q3","Ouémé-Plateau","newrel_1524f",12
"636","2015Q3","Ouémé-Plateau","newrel_2534m",29
"637","2015Q3","Ouémé-Plateau","newrel_2534f",15
"638","2015Q3","Ouémé-Plateau","newrel_3544m",30
"639","2015Q3","Ouémé-Plateau","newrel_3544f",5
"640","2015Q3","Ouémé-Plateau","newrel_4554m",21
"641","2015Q3","Ouémé-Plateau","newrel_4554f",8
"642","2015Q3","Ouémé-Plateau","newrel_5564m",12
"643","2015Q3","Ouémé-Plateau","newrel_5564f",4
"644","2015Q3","Ouémé-Plateau","newrel_65m",12
"645","2015Q3","Ouémé-Plateau","newrel_65f",3
"646","2015Q2","Ouémé-Plateau","newrel_04m",0
"647","2015Q2","Ouémé-Plateau","newrel_04f",0
"648","2015Q2","Ouémé-Plateau","newrel_514m",0
"649","2015Q2","Ouémé-Plateau","newrel_514f",4
"650","2015Q2","Ouémé-Plateau","newrel_1524m",23
"651","2015Q2","Ouémé-Plateau","newrel_1524f",14
"652","2015Q2","Ouémé-Plateau","newrel_2534m",26
"653","2015Q2","Ouémé-Plateau","newrel_2534f",27
"654","2015Q2","Ouémé-Plateau","newrel_3544m",24
"655","2015Q2","Ouémé-Plateau","newrel_3544f",18
"656","2015Q2","Ouémé-Plateau","newrel_4554m",25
"657","2015Q2","Ouémé-Plateau","newrel_4554f",10
"658","2015Q2","Ouémé-Plateau","newrel_5564m",10
"659","2015Q2","Ouémé-Plateau","newrel_5564f",3
"660","2015Q2","Ouémé-Plateau","newrel_65m",4
"661","2015Q2","Ouémé-Plateau","newrel_65f",0
"662","2015Q1","Ouémé-Plateau","newrel_04m",0
"663","2015Q1","Ouémé-Plateau","newrel_04f",0
"664","2015Q1","Ouémé-Plateau","newrel_514m",2
"665","2015Q1","Ouémé-Plateau","newrel_514f",1
"666","2015Q1","Ouémé-Plateau","newrel_1524m",17
"667","2015Q1","Ouémé-Plateau","newrel_1524f",16
"668","2015Q1","Ouémé-Plateau","newrel_2534m",28
"669","2015Q1","Ouémé-Plateau","newrel_2534f",32
"670","2015Q1","Ouémé-Plateau","newrel_3544m",31
"671","2015Q1","Ouémé-Plateau","newrel_3544f",8
"672","2015Q1","Ouémé-Plateau","newrel_4554m",12
"673","2015Q1","Ouémé-Plateau","newrel_4554f",7
"674","2015Q1","Ouémé-Plateau","newrel_5564m",13
"675","2015Q1","Ouémé-Plateau","newrel_5564f",6
"676","2015Q1","Ouémé-Plateau","newrel_65m",2
"677","2015Q1","Ouémé-Plateau","newrel_65f",4
"678","2015Q4","Atlantique-Littoral","new_labconf",284
"679","2015Q3","Atlantique-Littoral","new_labconf",283
"680","2015Q2","Atlantique-Littoral","new_labconf",279
"681","2015Q1","Atlantique-Littoral","new_labconf",282
"682","2015Q4","Atlantique-Littoral","new_clindx",48
"683","2015Q3","Atlantique-Littoral","new_clindx",25
"684","2015Q2","Atlantique-Littoral","new_clindx",30
"685","2015Q1","Atlantique-Littoral","new_clindx",25
"686","2015Q4","Atlantique-Littoral","ret_rel_labconf",18
"687","2015Q3","Atlantique-Littoral","ret_rel_labconf",16
"688","2015Q2","Atlantique-Littoral","ret_rel_labconf",17
"689","2015Q1","Atlantique-Littoral","ret_rel_labconf",17
"690","2015Q4","Atlantique-Littoral","new_ep",42
"691","2015Q3","Atlantique-Littoral","new_ep",45
"692","2015Q2","Atlantique-Littoral","new_ep",44
"693","2015Q1","Atlantique-Littoral","new_ep",51
"694","2014Q4","Atlantique-Littoral","new_ep",48
"695","2014Q3","Atlantique-Littoral","new_ep",39
"696","2014Q2","Atlantique-Littoral","new_ep",53
"697","2014Q1","Atlantique-Littoral","new_ep",36
"698","2013Q4","Atlantique-Littoral","new_ep",32
"699","2012Q1","Atlantique-Littoral","new_ep",45
"700","2011Q1","Atlantique-Littoral","new_ep",43
"701","2013Q1","Atlantique-Littoral","new_ep",41
"702","2013Q2","Atlantique-Littoral","new_ep",38
"703","2013Q3","Atlantique-Littoral","new_ep",34
"704","2012Q4","Atlantique-Littoral","new_ep",38
"705","2012Q3","Atlantique-Littoral","new_ep",43
"706","2012Q2","Atlantique-Littoral","new_ep",35
"707","2011Q3","Atlantique-Littoral","new_ep",36
"708","2011Q2","Atlantique-Littoral","new_ep",48
"709","2011Q4","Atlantique-Littoral","new_ep",27
"710","2015Q4","Atlantique-Littoral","hivtest",400
"711","2015Q3","Atlantique-Littoral","hivtest",375
"712","2015Q2","Atlantique-Littoral","hivtest",373
"713","2015Q1","Atlantique-Littoral","hivtest",377
"714","2014Q4","Atlantique-Littoral","hivtest",409
"715","2014Q3","Atlantique-Littoral","hivtest",360
"716","2014Q2","Atlantique-Littoral","hivtest",371
"717","2014Q1","Atlantique-Littoral","hivtest",385
"718","2013Q4","Atlantique-Littoral","hivtest",345
"719","2012Q1","Atlantique-Littoral","hivtest",414
"720","2011Q1","Atlantique-Littoral","hivtest",450
"721","2013Q1","Atlantique-Littoral","hivtest",393
"722","2013Q2","Atlantique-Littoral","hivtest",343
"723","2013Q3","Atlantique-Littoral","hivtest",347
"724","2012Q4","Atlantique-Littoral","hivtest",346
"725","2012Q3","Atlantique-Littoral","hivtest",339
"726","2012Q2","Atlantique-Littoral","hivtest",351
"727","2011Q3","Atlantique-Littoral","hivtest",384
"728","2011Q2","Atlantique-Littoral","hivtest",411
"729","2011Q4","Atlantique-Littoral","hivtest",383
"730","2015Q4","Atlantique-Littoral","hivtest_pos",66
"731","2015Q3","Atlantique-Littoral","hivtest_pos",67
"732","2015Q2","Atlantique-Littoral","hivtest_pos",64
"733","2015Q1","Atlantique-Littoral","hivtest_pos",79
"734","2014Q4","Atlantique-Littoral","hivtest_pos",88
"735","2014Q3","Atlantique-Littoral","hivtest_pos",70
"736","2014Q2","Atlantique-Littoral","hivtest_pos",68
"737","2014Q1","Atlantique-Littoral","hivtest_pos",75
"738","2013Q4","Atlantique-Littoral","hivtest_pos",69
"739","2012Q1","Atlantique-Littoral","hivtest_pos",93
"740","2011Q1","Atlantique-Littoral","hivtest_pos",124
"741","2013Q1","Atlantique-Littoral","hivtest_pos",91
"742","2013Q2","Atlantique-Littoral","hivtest_pos",68
"743","2013Q3","Atlantique-Littoral","hivtest_pos",66
"744","2012Q4","Atlantique-Littoral","hivtest_pos",76
"745","2012Q3","Atlantique-Littoral","hivtest_pos",74
"746","2012Q2","Atlantique-Littoral","hivtest_pos",71
"747","2011Q3","Atlantique-Littoral","hivtest_pos",80
"748","2011Q2","Atlantique-Littoral","hivtest_pos",79
"749","2011Q4","Atlantique-Littoral","hivtest_pos",67
"750","2015Q4","Atlantique-Littoral","hiv_cpt",65
"751","2015Q3","Atlantique-Littoral","hiv_cpt",67
"752","2015Q2","Atlantique-Littoral","hiv_cpt",64
"753","2015Q1","Atlantique-Littoral","hiv_cpt",76
"754","2014Q4","Atlantique-Littoral","hiv_cpt",86
"755","2014Q3","Atlantique-Littoral","hiv_cpt",68
"756","2014Q2","Atlantique-Littoral","hiv_cpt",68
"757","2014Q1","Atlantique-Littoral","hiv_cpt",75
"758","2013Q4","Atlantique-Littoral","hiv_cpt",68
"759","2012Q1","Atlantique-Littoral","hiv_cpt",92
"760","2011Q1","Atlantique-Littoral","hiv_cpt",123
"761","2013Q1","Atlantique-Littoral","hiv_cpt",88
"762","2013Q2","Atlantique-Littoral","hiv_cpt",66
"763","2013Q3","Atlantique-Littoral","hiv_cpt",64
"764","2012Q4","Atlantique-Littoral","hiv_cpt",75
"765","2012Q3","Atlantique-Littoral","hiv_cpt",71
"766","2012Q2","Atlantique-Littoral","hiv_cpt",70
"767","2011Q3","Atlantique-Littoral","hiv_cpt",78
"768","2011Q2","Atlantique-Littoral","hiv_cpt",79
"769","2011Q4","Atlantique-Littoral","hiv_cpt",66
"770","2015Q4","Atlantique-Littoral","hiv_art",60
"771","2015Q3","Atlantique-Littoral","hiv_art",59
"772","2015Q2","Atlantique-Littoral","hiv_art",56
"773","2015Q1","Atlantique-Littoral","hiv_art",67
"774","2014Q4","Atlantique-Littoral","hiv_art",83
"775","2014Q3","Atlantique-Littoral","hiv_art",63
"776","2014Q2","Atlantique-Littoral","hiv_art",63
"777","2014Q1","Atlantique-Littoral","hiv_art",64
"778","2013Q4","Atlantique-Littoral","hiv_art",62
"779","2012Q1","Atlantique-Littoral","hiv_art",80
"780","2011Q1","Atlantique-Littoral","hiv_art",76
"781","2013Q1","Atlantique-Littoral","hiv_art",82
"782","2013Q2","Atlantique-Littoral","hiv_art",61
"783","2013Q3","Atlantique-Littoral","hiv_art",60
"784","2012Q4","Atlantique-Littoral","hiv_art",64
"785","2012Q3","Atlantique-Littoral","hiv_art",67
"786","2012Q2","Atlantique-Littoral","hiv_art",66
"787","2011Q3","Atlantique-Littoral","hiv_art",57
"788","2011Q2","Atlantique-Littoral","hiv_art",63
"789","2011Q4","Atlantique-Littoral","hiv_art",61
"790","2014","Atlantique-Littoral","mdr_fail",1
"791","2014","Atlantique-Littoral","mdr_neval",0
"792","2014","Atlantique-Littoral","mdr_died",2
"793","2014","Atlantique-Littoral","mdr_lost",0
"794","2014","Atlantique-Littoral","mdr_cmplt",0
"795","2014","Atlantique-Littoral","mdr_cur",4
"796","2013","Atlantique-Littoral","mdr_fail",0
"797","2013","Atlantique-Littoral","mdr_neval",0
"798","2013","Atlantique-Littoral","mdr_died",0
"799","2013","Atlantique-Littoral","mdr_lost",0
"800","2013","Atlantique-Littoral","mdr_cmplt",0
"801","2013","Atlantique-Littoral","mdr_cur",11
"802","2012","Atlantique-Littoral","mdr_fail",0
"803","2012","Atlantique-Littoral","mdr_neval",0
"804","2012","Atlantique-Littoral","mdr_died",0
"805","2012","Atlantique-Littoral","mdr_lost",1
"806","2012","Atlantique-Littoral","mdr_cmplt",0
"807","2012","Atlantique-Littoral","mdr_cur",1
"808","2011","Atlantique-Littoral","mdr_fail",0
"809","2011","Atlantique-Littoral","mdr_neval",0
"810","2011","Atlantique-Littoral","mdr_died",1
"811","2011","Atlantique-Littoral","mdr_lost",0
"812","2011","Atlantique-Littoral","mdr_cmplt",0
"813","2011","Atlantique-Littoral","mdr_cur",0
"814","2014","Atlantique-Littoral","mdr_coh",7
"815","2013","Atlantique-Littoral","mdr_coh",11
"816","2012","Atlantique-Littoral","mdr_coh",2
"817","2011","Atlantique-Littoral","mdr_coh",1
"818","2015Q4","Atlantique-Littoral","ret_nrel_labconf",15
"819","2015Q3","Atlantique-Littoral","ret_nrel_labconf",13
"820","2015Q2","Atlantique-Littoral","ret_nrel_labconf",9
"821","2015Q1","Atlantique-Littoral","ret_nrel_labconf",11
"822","2015Q4","Atlantique-Littoral","oth_labconf",2
"823","2015Q3","Atlantique-Littoral","oth_labconf",0
"824","2015Q2","Atlantique-Littoral","oth_labconf",0
"825","2015Q1","Atlantique-Littoral","oth_labconf",4
"826","2015Q4","Atlantique-Littoral","presumptive_test",2456
"827","2015Q3","Atlantique-Littoral","presumptive_test",2240
"828","2015Q2","Atlantique-Littoral","presumptive_test",2026
"829","2015Q1","Atlantique-Littoral","presumptive_test",2477
"830","2015Q4","Atlantique-Littoral","presumptive_testpos",322
"831","2015Q3","Atlantique-Littoral","presumptive_testpos",331
"832","2015Q2","Atlantique-Littoral","presumptive_testpos",323
"833","2015Q1","Atlantique-Littoral","presumptive_testpos",358
"834","2015","Atlantique-Littoral","e_pop_num",2234921
"835","2014","Atlantique-Littoral","e_pop_num",2164034
"836","2013","Atlantique-Littoral","e_pop_num",2095465
"837","2012","Atlantique-Littoral","e_pop_num",2028956
"838","2011","Atlantique-Littoral","e_pop_num",1964492
"839","2015Q4","Atlantique-Littoral","newrel_04m",1
"840","2015Q4","Atlantique-Littoral","newrel_04f",3
"841","2015Q4","Atlantique-Littoral","newrel_514m",7
"842","2015Q4","Atlantique-Littoral","newrel_514f",4
"843","2015Q4","Atlantique-Littoral","newrel_1524m",45
"844","2015Q4","Atlantique-Littoral","newrel_1524f",22
"845","2015Q4","Atlantique-Littoral","newrel_2534m",69
"846","2015Q4","Atlantique-Littoral","newrel_2534f",31
"847","2015Q4","Atlantique-Littoral","newrel_3544m",68
"848","2015Q4","Atlantique-Littoral","newrel_3544f",28
"849","2015Q4","Atlantique-Littoral","newrel_4554m",46
"850","2015Q4","Atlantique-Littoral","newrel_4554f",16
"851","2015Q4","Atlantique-Littoral","newrel_5564m",23
"852","2015Q4","Atlantique-Littoral","newrel_5564f",11
"853","2015Q4","Atlantique-Littoral","newrel_65m",9
"854","2015Q4","Atlantique-Littoral","newrel_65f",9
"855","2015Q3","Atlantique-Littoral","newrel_04m",2
"856","2015Q3","Atlantique-Littoral","newrel_04f",3
"857","2015Q3","Atlantique-Littoral","newrel_514m",3
"858","2015Q3","Atlantique-Littoral","newrel_514f",9
"859","2015Q3","Atlantique-Littoral","newrel_1524m",36
"860","2015Q3","Atlantique-Littoral","newrel_1524f",33
"861","2015Q3","Atlantique-Littoral","newrel_2534m",66
"862","2015Q3","Atlantique-Littoral","newrel_2534f",49
"863","2015Q3","Atlantique-Littoral","newrel_3544m",64
"864","2015Q3","Atlantique-Littoral","newrel_3544f",19
"865","2015Q3","Atlantique-Littoral","newrel_4554m",38
"866","2015Q3","Atlantique-Littoral","newrel_4554f",18
"867","2015Q3","Atlantique-Littoral","newrel_5564m",11
"868","2015Q3","Atlantique-Littoral","newrel_5564f",6
"869","2015Q3","Atlantique-Littoral","newrel_65m",7
"870","2015Q3","Atlantique-Littoral","newrel_65f",5
"871","2015Q2","Atlantique-Littoral","newrel_04m",1
"872","2015Q2","Atlantique-Littoral","newrel_04f",2
"873","2015Q2","Atlantique-Littoral","newrel_514m",10
"874","2015Q2","Atlantique-Littoral","newrel_514f",6
"875","2015Q2","Atlantique-Littoral","newrel_1524m",37
"876","2015Q2","Atlantique-Littoral","newrel_1524f",27
"877","2015Q2","Atlantique-Littoral","newrel_2534m",62
"878","2015Q2","Atlantique-Littoral","newrel_2534f",36
"879","2015Q2","Atlantique-Littoral","newrel_3544m",65
"880","2015Q2","Atlantique-Littoral","newrel_3544f",33
"881","2015Q2","Atlantique-Littoral","newrel_4554m",40
"882","2015Q2","Atlantique-Littoral","newrel_4554f",14
"883","2015Q2","Atlantique-Littoral","newrel_5564m",14
"884","2015Q2","Atlantique-Littoral","newrel_5564f",7
"885","2015Q2","Atlantique-Littoral","newrel_65m",10
"886","2015Q2","Atlantique-Littoral","newrel_65f",6
"887","2015Q1","Atlantique-Littoral","newrel_04m",1
"888","2015Q1","Atlantique-Littoral","newrel_04f",0
"889","2015Q1","Atlantique-Littoral","newrel_514m",6
"890","2015Q1","Atlantique-Littoral","newrel_514f",5
"891","2015Q1","Atlantique-Littoral","newrel_1524m",43
"892","2015Q1","Atlantique-Littoral","newrel_1524f",23
"893","2015Q1","Atlantique-Littoral","newrel_2534m",65
"894","2015Q1","Atlantique-Littoral","newrel_2534f",43
"895","2015Q1","Atlantique-Littoral","newrel_3544m",69
"896","2015Q1","Atlantique-Littoral","newrel_3544f",28
"897","2015Q1","Atlantique-Littoral","newrel_4554m",37
"898","2015Q1","Atlantique-Littoral","newrel_4554f",13
"899","2015Q1","Atlantique-Littoral","newrel_5564m",14
"900","2015Q1","Atlantique-Littoral","newrel_5564f",9
"901","2015Q1","Atlantique-Littoral","newrel_65m",11
"902","2015Q1","Atlantique-Littoral","newrel_65f",8
"903","2013","ATACORA","mdr_fail",2
"904","2013","ATACORA","mdr_neval",2
"905","2013","ATACORA","mdr_died",2
"906","2013","ATACORA","mdr_lost",2
"907","2013","ATACORA","mdr_cmplt",2
"908","2013","ATACORA","mdr_cur",40
"909","2012","ATACORA","mdr_fail",5
"910","2012","ATACORA","mdr_died",2
"911","2012","ATACORA","mdr_lost",3
"912","2012","ATACORA","mdr_cmplt",10
"913","2012","ATACORA","mdr_cur",25
"914","2013","ATACORA","mdr_coh",50
"915","2012","ATACORA","mdr_coh",45
"916","2014Q3","ATACORA","newrel_clindx_cur",5
"917","2013","ATACORA","hivmdr_coh",100
"918","2013","ATACORA","hivmdr_fail",2
"919","2013","ATACORA","hivmdr_neval",2
"920","2013","ATACORA","hivmdr_died",2
"921","2013","ATACORA","hivmdr_lost",2
"922","2013","ATACORA","hivmdr_cmplt",2
"923","2013","ATACORA","hivmdr_cur",90
"924","2013","ATACORA","xdr_fail",2
"925","2013","ATACORA","xdr_neval",2
"926","2013","ATACORA","xdr_died",2
"927","2013","ATACORA","xdr_lost",2
"928","2013","ATACORA","xdr_cmplt",2
"929","2013","ATACORA","xdr_cur",50
"930","2013","ATACORA","xdr_coh",60
"931","2016","ATACORA","e_pop_num",856221
"932","2018","ATACORA","e_pop_num",891528
"933","2017","ATACORA","e_pop_num",886188
"934","2016","DONGA","e_pop_num",602178
"935","2018","DONGA","e_pop_num",627010
"936","2017","DONGA","e_pop_num",623254
"937","2016Q4","CS Ouke","new_labconf",2
"938","2016Q3","CS Ouke","new_labconf",4
"939","2017Q1","CS Ouke","new_labconf",4
"940","2017Q4","CS Ouke","new_labconf",0
"941","2017Q2","CS Ouke","new_labconf",1
"942","2017Q3","CS Ouke","new_labconf",0
"943","2018Q1","CS Ouke","new_labconf",3
"944","2018Q4","CS Ouke","new_labconf",3
"945","2018Q2","CS Ouke","new_labconf",0
"946","2018Q3","CS Ouke","new_labconf",3
"947","2016Q4","CS Ouke","new_clindx",1
"948","2016Q3","CS Ouke","new_clindx",0
"949","2017Q1","CS Ouke","new_clindx",0
"950","2017Q4","CS Ouke","new_clindx",0
"951","2017Q2","CS Ouke","new_clindx",0
